Media Time,Sympathetic,Fear,Loving,Anger,Disgust,Surprise,Other
5.68562620600278,1,0,0,0,0,0,None
11.124921334005194,0,0,1,0,0,0,None
15.898103390005417,0,0,1,0,0,0,None
20.579248174006352,0,0,0,0,0,0,NT
26.83921207401727,0,0,1,0,0,0,None
36.597640020016115,0,0,1,0,0,0,None
42.43017503901501,0,0,1,0,0,0,None
46.572998176008696,0,0,1,0,0,0,None
52.675220977005665,0,0,1,0,0,0,None
58.155067573010456,0,0,1,0,0,0,None
62.23061515700829,0,0,0,0,0,1,None
67.0008616020059,1,0,0,0,0,0,None
74.0785796459968,1,0,0,0,0,0,None
79.06479449800099,1,0,0,0,0,0,None
81.81534408401058,1,0,0,0,0,0,None
90.61554630301544,1,0,0,0,0,0,None
93.94085107902356,1,0,0,0,0,0,None
98.83064281502448,1,0,0,0,0,0,None
102.68212013803713,1,0,0,0,0,0,None
106.78132317404379,1,0,0,0,0,0,None
111.72363974804466,1,0,0,0,0,0,None
115.56400623504305,0,0,1,0,0,0,None
