109,0.0
114,0.0
119,0.0
131,0.0
164,0.0
178,0.0
207,0.0
255,0.0
265,0.0
307,0.0
315,0.0
348,0.0
362,0.0
398,0.0
409,0.0
438,0.0
467,0.0
478,0.0
496,0.0
513,0.0
527,0.0
535,0.0
544,0.0
560,0.0
598,0.0
617,0.0
630,0.0
642,0.0
656,0.0
719,0.0
731,0.0
790,0.0
822,0.0
846,0.0
859,0.0
893,0.0
926,0.0
957,0.0
988,0.0
1021,0.0
1049,0.0
1078,0.0
1110,0.0
1141,0.0
1172,0.0
1202,0.0
1238,0.0
1270,0.0
1304,0.0
1335,0.0
1365,0.0
1386,0.0
1424,0.0
1454,0.0
1484,0.0
1519,0.0
1544,0.0
1572,0.0
1602,0.0
1635,0.0
1665,0.0
1690,0.0
1721,0.0
1753,0.0
1783,0.0
1825,0.0
1857,0.0
1890,0.0
1924,0.0
1953,0.0
1961,0.0
1996,0.0
2012,0.0
2058,0.0
2095,0.0
2130,0.0
2154,0.0
2186,0.0
2216,0.0
2246,0.0
2270,0.0
2289,0.0
2326,0.0
2358,0.0
2379,0.0
2411,0.0
2471,0.0
2495,0.0
2515,0.0
2551,0.0
2580,0.0
2609,0.0
2641,0.0
2672,0.0
2703,0.0
2736,0.0
2768,0.0
2781,0.0
2814,0.0
2845,0.0
2862,0.0
2892,0.0
2921,0.0
2952,0.0
2982,0.0
3015,0.0
3044,0.0
3078,0.0
3090,0.0
3117,0.0
3149,0.0
3184,0.0
3193,0.0
3219,0.0
3246,0.0
3280,0.0
3298,0.0
3308,0.0
3343,0.0
3389,0.0
3407,0.0
3436,0.0
3464,0.0
3501,0.0
3565,0.0
3596,0.0
3611,0.0
3620,0.0
3654,0.0
3689,0.0
3726,0.0
3759,0.0
3790,0.0
3821,0.0
3848,0.0
3899,0.0
3933,0.0
3959,0.0
4013,0.0
4028,0.0
4036,0.0
4071,0.0
4081,0.0
4124,0.0
4136,0.0
4171,0.0
4218,0.0
4256,0.0
4266,0.0
4283,0.0
4333,0.0
4370,0.0
4430,0.0
4449,0.0
4469,0.0
4480,0.0
4530,0.0
4564,0.0
4575,0.0
4585,0.0
4595,0.0
4635,0.0
4654,0.0
4683,0.0
4743,0.0
4768,0.0
4807,0.0
4868,0.0
4888,0.0
4941,0.0
4974,0.0
4988,0.0
5001,0.0
5057,0.0
5089,0.0
5150,0.0
5170,0.0
5200,0.0
5263,0.0
5297,0.0
5347,0.0
5378,0.0
5411,0.0
5454,0.0
5486,0.0
5498,0.0
5534,0.0
5568,0.0
5600,0.0
5614,0.0
5671,0.0
5706,0.0
5768,0.0
5802,0.0
5869,0.0
5900,0.0
5912,0.0
5980,0.0
5997,0.0
6031,0.0
6093,0.0
6126,0.0
6176,0.0
6191,0.0
6224,0.0
6286,0.0
6307,0.0
6343,0.0
6401,0.0
6437,0.0
6448,0.0
6507,0.0
6543,0.0
6556,0.0
6601,0.0
6623,0.0
6647,0.0
6705,0.0
6742,0.0
6752,0.0
6771,0.0
6822,0.0
6858,0.0
6919,0.0
6952,0.0
6973,0.0
7017,0.0
7050,0.0
7083,0.0
7124,0.0
7156,0.0
7168,0.0
7196,0.0
7236,0.0
7250,0.0
7275,0.0
7335,0.0
7346,0.0
7377,0.0
7432,0.0
7469,0.0
7515,0.0
7551,0.0
7564,0.0
7594,0.0
7636,0.0
7670,0.0
7704,0.0
7746,0.0
7770,0.0
7784,0.0
7846,0.0
7858,0.0
7867,0.0
7876,0.0
7893,0.0
7936,0.0
7950,0.0
7967,0.0
7977,0.0
8041,0.0
8070,0.0
8081,0.0
8090,0.0
8146,0.0
8167,0.0
8175,0.0
8184,0.0
8194,0.0
8203,0.0
8245,0.0
8259,0.0
8295,0.0
8305,0.0
8317,0.0
8357,0.0
8386,0.0
8396,0.0
8404,0.0
8461,0.0
8471,0.0
8481,0.0
8508,0.0
8519,0.0
8537,0.0
8572,0.0
8583,0.0
8608,0.0
8618,0.0
8627,0.0
8666,0.0
8680,0.0
8706,0.0
8717,0.0
8770,0.0
8788,0.0
8797,0.0
8829,0.0
8839,0.0
8876,0.0
8909,0.0
8919,0.0
8930,0.0
8939,0.0
8987,0.0
9011,0.0
9021,0.0
9055,0.0
9078,0.0
9105,0.0
9115,0.0
9126,0.0
9165,0.0
9196,0.0
9206,0.0
9214,0.0
9244,0.0
9287,0.0
9318,0.0
9352,0.0
9395,0.0
9409,0.0
9445,0.0
9493,0.0
9517,0.0
9538,0.0
9591,0.0
9620,0.0
9629,0.0
9654,0.0
9697,0.0
9729,0.0
9748,0.0
9766,0.0
9806,0.0
9844,0.0
9905,0.0
9934,0.0
9968,0.0
10017,0.0
10047,0.0
10080,0.0
10121,0.0
10144,0.0
10159,0.0
10206,0.0
10228,0.0
10241,0.0
10251,0.0
10287,0.0
10340,0.0
10360,0.0
10386,0.0
10428,0.0
10455,0.0
10482,0.0
10534,0.0
10570,0.0
10632,0.0
10665,0.0
10698,0.0
10743,0.0
10766,0.0
10800,0.0
10859,0.0
10884,0.0
10937,0.0
10967,0.0
10991,0.0
11005,0.0
11052,0.0
11073,0.0
11113,0.0
11152,0.0
11186,0.0
11216,0.0
11250,0.0
11282,0.0
11348,0.0
11381,0.0
11410,0.0
11454,0.0
11484,0.0
11510,0.0
11565,0.0
11581,0.0
11613,0.0
11654,0.0
11686,0.0
11717,0.0
11758,0.0
11792,0.0
11827,0.0
11864,0.0
11888,0.0
11925,0.0
11967,0.0
12002,0.0
12036,0.0
12078,0.0
12091,0.0
12126,0.0
12171,0.0
12193,0.0
12229,0.0
12280,0.0
12314,0.0
12354,0.0
12396,0.0
12432,0.0
12467,0.0
12498,0.0
12519,0.0
12555,0.0
12598,0.0
12630,0.0
12667,0.0
12706,0.0
12722,0.0
12755,0.0
12769,0.0
12805,0.0
12838,0.0
12864,0.0
12910,0.0
12959,0.0
13001,0.0
13026,0.0
13058,0.0
13102,0.0
13136,0.0
13157,0.0
13191,0.0
13222,0.0
13247,0.0
13273,0.0
13314,0.0
13342,0.0
13371,0.0
13415,0.0
13447,0.0
13467,0.0
13508,0.0
13540,0.0
13582,0.0
13611,0.0
13642,0.0
13667,0.0
13705,0.0
13737,0.0
13769,0.0
13796,0.0
13837,0.0
13872,0.0
13903,0.0
13937,0.0
13960,0.0
13971,0.0
14007,0.0
14040,0.0
14070,0.0
14106,0.0
14143,0.0
14176,0.0
14205,0.0
14239,0.0
14276,0.0
14313,0.0
14351,0.0
14387,0.0
14420,0.0
14454,0.0
14491,0.0
14509,0.0
14523,0.0
14557,0.0
14593,0.0
14625,0.0
14658,0.0
14683,0.0
14701,0.0
14732,0.0
14762,0.0
14782,0.0
14818,0.0
14851,0.0
14888,0.0
14907,0.0
14940,0.0
14971,0.0
14997,0.0
15030,0.0
15056,0.0
15082,0.0
15116,0.0
15157,0.0
15190,0.0
15211,0.0
15239,0.0
15294,0.0
15329,0.0
15363,0.0
15398,0.0
15431,0.0
15454,0.0
15488,0.0
