Media Time,Sympathetic,Fear,Loving,Anger,Disgust,Surprise,Other
6.710023344960064,1,1,0,0,0,0,None
7.430329292081296,1,0,0,0,0,0,None
7.824929957743734,1,0,0,0,0,0,None
8.770023907534778,1,1,0,0,0,0,None
9.756936604622751,1,1,0,0,0,0,None
10.417394885327667,1,1,0,0,0,0,None
10.517762759700418,1,1,0,0,0,0,None
10.957234914414585,1,1,0,0,0,0,None
11.678625982720405,1,1,0,0,0,0,None
12.338606785517186,1,1,0,0,0,0,None
12.732653701677918,0,1,0,0,0,0,None
13.39020370086655,1,0,0,0,0,0,None
14.312275501899421,1,0,0,0,0,0,None
14.750373283866793,1,0,0,0,0,0,None
15.184228678699583,1,1,0,0,0,0,None
16.104192684404552,1,1,0,0,0,0,None
17.04626568639651,1,1,0,0,0,0,None
17.42200752021745,1,1,0,0,0,0,None
17.846893459092826,1,1,0,0,0,0,None
19.322980718221515,0,1,0,0,0,0,None
20.570362402591854,0,1,0,0,0,0,None
21.924879249650985,0,1,0,0,0,0,None
24.814556460361928,0,1,0,0,0,0,None
26.271736562252045,0,0,1,0,0,0,None
28.042629775125533,0,0,1,0,0,0,None
30.364478101488203,1,0,0,0,0,0,None
31.48441508412361,0,1,1,0,0,0,None
33.14841384626925,1,0,1,0,0,0,None
33.29973111115396,1,0,0,0,0,0,None
34.058802891056985,1,0,1,0,0,0,None
35.318796107079834,1,0,1,0,0,0,None
35.73461689101532,1,0,1,0,0,0,None
36.81333697400987,1,0,1,0,0,0,None
37.389765712898225,1,0,1,0,0,0,None
40.32425231207162,1,0,1,0,0,0,None
40.88120082626119,1,0,1,0,0,0,None
41.50607790192589,1,0,1,0,0,0,None
43.513283679727465,0,1,1,0,0,0,None
43.636079334653914,1,0,0,0,0,0,None
44.558354943525046,0,0,1,0,0,0,None
44.70937716867775,0,0,1,0,0,0,None
46.62577144289389,1,0,0,0,0,0,None
46.74369672406465,1,0,0,0,0,0,None
47.32828351436183,1,0,0,0,0,0,None
48.90183944813907,1,0,1,0,0,0,None
49.55695577105507,1,0,1,0,0,0,None
50.20570151973516,1,0,1,0,0,0,None
51.12123022507876,0,1,1,0,0,0,None
51.57186286523938,0,1,0,0,0,0,None
51.739964492153376,0,1,0,0,0,0,None
53.273582933004946,1,1,1,0,0,0,None
53.64188849600032,0,1,0,0,0,0,None
53.89381015999243,0,1,1,0,0,0,None
54.284993587993085,1,0,0,0,0,0,None
54.685585589148104,1,0,0,0,0,0,None
55.58131911698729,1,0,0,0,0,0,None
56.179656754247844,1,1,0,0,0,0,None
56.57313859136775,0,1,0,0,0,0,None
57.76708506559953,0,1,0,0,0,0,None
58.27513238368556,1,1,0,0,0,0,None
58.65661043394357,1,0,0,0,0,0,None
60.03761748736724,1,0,0,0,0,0,None
62.19840530352667,1,1,0,0,0,0,None
63.69840218639001,1,1,0,0,0,0,None
64.47971440758556,1,1,0,0,0,0,None
67.28802825184539,1,0,0,0,0,0,None
69.27689271280542,1,1,0,0,0,0,None
71.9363463674672,1,0,0,0,0,0,None
74.63300951942801,1,1,0,0,0,0,None
75.03037109225988,1,1,0,0,0,0,None
77.35193679342046,0,1,1,0,0,0,None
77.47729840036482,0,1,0,0,0,0,None
78.00558397732675,0,1,1,0,0,0,None
78.13591287331656,0,1,1,0,0,0,None
79.50514320051298,0,1,0,0,0,0,None
79.90230701351538,0,1,0,0,0,0,None
80.10258147213608,0,1,1,0,0,0,None
81.14195795310661,0,1,1,0,0,0,None
81.86049577081576,1,1,1,0,0,0,None
82.53468030691147,1,1,1,0,0,0,None
83.51363138202578,1,1,1,0,0,0,None
83.93472550436854,1,1,1,0,0,0,None
85.16756838560104,0,1,1,0,0,0,None
85.65410548634827,0,1,1,0,0,0,None
85.9767957474105,0,1,1,0,0,0,None
86.75900771608576,1,0,1,0,0,0,None
87.65134202921763,0,1,1,0,0,0,None
88.31786748627201,0,1,1,0,0,0,None
89.28568661538884,0,1,1,0,0,0,None
89.66643133340403,0,1,1,0,0,0,None
90.04566910676658,0,1,1,0,0,0,None
90.4819436436519,0,0,1,0,0,0,None
91.43757334072143,1,0,1,0,0,0,None
93.81019299197942,1,0,1,0,0,0,None
94.51543907634914,1,0,1,0,0,0,None
94.92071956535801,1,0,1,0,0,0,None
95.617807243485,1,0,1,0,0,0,None
96.52602637233213,0,0,1,0,0,0,None
97.24782923934981,0,0,1,0,0,0,None
97.53603202849627,0,0,0,0,0,0,None
97.9885402857326,0,0,0,0,0,0,None
98.53208018792793,0,0,0,0,0,0,None
99.41078227711841,0,0,0,0,0,0,None
